dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
108,83333,dnaJ,dnaJ,NE,,PEC
108,83333,dnaK,dnaK,NE,,PEC
108,83333,dnaN,dnaN,E,,PEC
108,83333,dnaQ,dnaQ,NE,,PEC
108,83333,dnaT,dnaT,E,,PEC
108,83333,dnaX,dnaX,E,,PEC
108,83333,dosC,dosC,NE,,PEC
108,83333,dosP,dosP,NE,,PEC
108,83333,dpiA,dpiA,NE,,PEC
108,83333,dpiB,dpiB,NE,,PEC
108,83333,dppA,dppA,NE,,PEC
108,83333,dppB,dppB,NE,,PEC
108,83333,dppC,dppC,NE,,PEC
108,83333,dppD,dppD,NE,,PEC
108,83333,dppF,dppF,NE,,PEC
108,83333,dppG,dppG,NE,,PEC
108,83333,dps,dps,NE,,PEC
108,83333,dsbA,dsbA,NE,,PEC
108,83333,dsbB,dsbB,NE,,PEC
108,83333,dsbC,dsbC,NE,,PEC
108,83333,dsbD,dsbD,NE,,PEC
108,83333,dsbE,dsbE,NE,,PEC
108,83333,dsbG,dsbG,NE,,PEC
108,83333,dsdA,dsdA,NE,,PEC
108,83333,dsdC,dsdC,NE,,PEC
108,83333,dsdX,dsdX,NE,,PEC
108,83333,dsrA,dsrA,NE,,PEC
108,83333,dsrB,dsrB,NE,,PEC
108,83333,dtd,dtd,NE,,PEC
108,83333,dtpA,dtpA,NE,,PEC
108,83333,dtpB,dtpB,NE,,PEC
108,83333,dtpD,dtpD,NE,,PEC
108,83333,dusA,dusA,NE,,PEC
108,83333,dusB,dusB,NE,,PEC
108,83333,dusC,dusC,NE,,PEC
108,83333,dut,dut,E,,PEC
108,83333,dvl,dvl,NE,,PEC
108,83333,dxr,dxr,E,,PEC
108,83333,dxs,dxs,E,,PEC
108,83333,eaeH,eaeH,NE,,PEC
108,83333,eamA,eamA,NE,,PEC
108,83333,eamB,eamB,NE,,PEC
108,83333,ebgA,ebgA,NE,,PEC
108,83333,ebgB,ebgB,NE,,PEC
108,83333,ebgC,ebgC,NE,,PEC
108,83333,ebgR,ebgR,NE,,PEC
108,83333,ecfA,ecfA,NE,,PEC
108,83333,ecnA,ecnA,NE,,PEC
108,83333,ecnB,ecnB,NE,,PEC
108,83333,eco,eco,NE,,PEC
108,83333,ecpA,ecpA,NE,,PEC
108,83333,ecpB,ecpB,NE,,PEC
108,83333,ecpC,ecpC,NE,,PEC
108,83333,ecpD,ecpD,NE,,PEC
108,83333,ecpE,ecpE,NE,,PEC
108,83333,ecpR,ecpR,NE,,PEC
108,83333,eda,eda,NE,,PEC
108,83333,edd,edd,NE,,PEC
108,83333,efeB,efeB,NE,,PEC
108,83333,efeO,efeO,NE,,PEC
108,83333,efeU,efeU,NE,,PEC
108,83333,efp,efp,E,,PEC
108,83333,elaA,elaA,NE,,PEC
108,83333,elaB,elaB,NE,,PEC
108,83333,elaD,elaD,NE,,PEC
108,83333,elbB,elbB,NE,,PEC
108,83333,elfA,elfA,NE,,PEC
108,83333,elfC,elfC,NE,,PEC
108,83333,elfD,elfD,NE,,PEC
108,83333,elfG,elfG,NE,,PEC
108,83333,emrA,emrA,NE,,PEC
108,83333,emrB,emrB,NE,,PEC
108,83333,emrD,emrD,NE,,PEC
108,83333,emrE,emrE,NE,,PEC
108,83333,emrK,emrK,NE,,PEC
108,83333,emrY,emrY,NE,,PEC
108,83333,emtA,emtA,NE,,PEC
108,83333,endA,endA,NE,,PEC
108,83333,eno,eno,E,,PEC
108,83333,entA,entA,NE,,PEC
108,83333,entB,entB,NE,,PEC
108,83333,entC,entC,NE,,PEC
108,83333,entD,entD,NE,,PEC
108,83333,entE,entE,NE,,PEC
108,83333,entF,entF,NE,,PEC
108,83333,entH,entH,NE,,PEC
108,83333,entS,entS,NE,,PEC
108,83333,envC,envC,NE,,PEC
108,83333,envN,envN,NE,,PEC
108,83333,envP,envP,NE,,PEC
108,83333,envQ,envQ,NE,,PEC
108,83333,envR,envR,NE,,PEC
108,83333,envT,envT,NE,,PEC
108,83333,envY,envY,NE,,PEC
108,83333,envZ,envZ,NE,,PEC
108,83333,epd,epd,NE,,PEC
108,83333,epmA,epmA,NE,,PEC
108,83333,epmB,epmB,NE,,PEC
108,83333,epmC,epmC,NE,,PEC
108,83333,eptA,eptA,NE,,PEC
108,83333,eptB,eptB,NE,,PEC
108,83333,eptC,eptC,NE,,PEC
108,83333,era,era,E,,PEC
108,83333,erfK,erfK,NE,,PEC
108,83333,erpA,erpA,E,,PEC
108,83333,esp,esp,NE,,PEC
108,83333,esrE,esrE,NE,,PEC
108,83333,essD,essD,NE,,PEC
108,83333,essQ,essQ,NE,,PEC
108,83333,etk,etk,NE,,PEC
108,83333,etp,etp,NE,,PEC
108,83333,eutA,eutA,NE,,PEC
108,83333,eutB,eutB,NE,,PEC
108,83333,eutC,eutC,NE,,PEC
108,83333,eutD,eutD,NE,,PEC
108,83333,eutE,eutE,NE,,PEC
108,83333,eutG,eutG,NE,,PEC
108,83333,eutH,eutH,NE,,PEC
108,83333,eutJ,eutJ,NE,,PEC
108,83333,eutK,eutK,NE,,PEC
108,83333,eutL,eutL,NE,,PEC
108,83333,eutM,eutM,NE,,PEC
108,83333,eutN,eutN,NE,,PEC
108,83333,eutP,eutP,NE,,PEC
108,83333,eutQ,eutQ,NE,,PEC
108,83333,eutR,eutR,NE,,PEC
108,83333,eutS,eutS,NE,,PEC
108,83333,eutT,eutT,NE,,PEC
108,83333,evgA,evgA,NE,,PEC
108,83333,evgS,evgS,NE,,PEC
108,83333,exbB,exbB,NE,,PEC
108,83333,exbC,exbC,NE,,PEC
108,83333,exbD,exbD,NE,,PEC
108,83333,exoD,exoD,NE,,PEC
108,83333,exoX,exoX,NE,,PEC
108,83333,expA,expA,NE,,PEC
108,83333,exuR,exuR,NE,,PEC
108,83333,exuT,exuT,NE,,PEC
108,83333,eyeA,eyeA,NE,,PEC
108,83333,fabA,fabA,C,,PEC
108,83333,fabB,fabB,E,,PEC
108,83333,fabD,fabD,E,,PEC
108,83333,fabF,fabF,NE,,PEC
108,83333,fabG,fabG,E,,PEC
108,83333,fabH,fabH,NE,,PEC
108,83333,fabI,fabI,E,,PEC
108,83333,fabR,fabR,NE,,PEC
108,83333,fabZ,fabZ,E,,PEC
108,83333,fadA,fadA,NE,,PEC
108,83333,fadB,fadB,NE,,PEC
108,83333,fadD,fadD,NE,,PEC
108,83333,fadE,fadE,NE,,PEC
108,83333,fadH,fadH,NE,,PEC
108,83333,fadI,fadI,NE,,PEC
108,83333,fadJ,fadJ,NE,,PEC
108,83333,fadK,fadK,NE,,PEC
108,83333,fadL,fadL,NE,,PEC
108,83333,fadM,fadM,NE,,PEC
108,83333,fadR,fadR,NE,,PEC
108,83333,fatA,fatA,NE,,PEC
108,83333,fau,fau,NE,,PEC
108,83333,fbaA,fbaA,E,,PEC
108,83333,fbaB,fbaB,NE,,PEC
108,83333,fbp,fbp,NE,,PEC
108,83333,fcsA,fcsA,NE,,PEC
108,83333,fdhD,fdhD,NE,,PEC
108,83333,fdhE,fdhE,NE,,PEC
108,83333,fdhF,fdhF,NE,,PEC
108,83333,fdnG,fdnG,NE,,PEC
108,83333,fdnH,fdnH,NE,,PEC
108,83333,fdnI,fdnI,NE,,PEC
108,83333,fdoG,fdoG,NE,,PEC
108,83333,fdoH,fdoH,NE,,PEC
108,83333,fdoI,fdoI,NE,,PEC
108,83333,fdrA,fdrA,NE,,PEC
108,83333,fdx,fdx,NE,,PEC
108,83333,feaB,feaB,NE,,PEC
108,83333,feaR,feaR,NE,,PEC
108,83333,fecA,fecA,NE,,PEC
108,83333,fecB,fecB,NE,,PEC
108,83333,fecC,fecC,NE,,PEC
108,83333,fecD,fecD,NE,,PEC
108,83333,fecE,fecE,NE,,PEC
108,83333,fecI,fecI,NE,,PEC
108,83333,fecR,fecR,NE,,PEC
108,83333,feoA,feoA,NE,,PEC
108,83333,feoB,feoB,NE,,PEC
108,83333,feoC,feoC,NE,,PEC
108,83333,fepA,fepA,NE,,PEC
108,83333,fepB,fepB,NE,,PEC
108,83333,fepC,fepC,NE,,PEC
108,83333,fepD,fepD,NE,,PEC
108,83333,fepE,fepE,NE,,PEC
108,83333,fepG,fepG,NE,,PEC
108,83333,fes,fes,NE,,PEC
108,83333,fexB,fexB,NE,,PEC
108,83333,ffh,ffh,E,,PEC
108,83333,ffs,ffs,E,,PEC
108,83333,fhlA,fhlA,NE,,PEC
108,83333,fhlB,fhlB,NE,,PEC
108,83333,fhuA,fhuA,NE,,PEC
108,83333,fhuB,fhuB,NE,,PEC
108,83333,fhuC,fhuC,NE,,PEC
108,83333,fhuD,fhuD,NE,,PEC
108,83333,fhuE,fhuE,NE,,PEC
108,83333,fhuF,fhuF,NE,,PEC
108,83333,fic,fic,NE,,PEC
108,83333,fieF,fieF,NE,,PEC
108,83333,fimA,fimA,NE,,PEC
108,83333,fimB,fimB,NE,,PEC
108,83333,fimC,fimC,NE,,PEC
108,83333,fimD,fimD,NE,,PEC
108,83333,fimE,fimE,NE,,PEC
108,83333,fimF,fimF,NE,,PEC
108,83333,fimG,fimG,NE,,PEC
108,83333,fimH,fimH,NE,,PEC
108,83333,fimI,fimI,NE,,PEC
108,83333,fimZ,fimZ,NE,,PEC
108,83333,fipB,fipB,NE,,PEC
108,83333,fipC,fipC,NE,,PEC
108,83333,fis,fis,NE,,PEC
108,83333,fiu,fiu,NE,,PEC
108,83333,fixA,fixA,NE,,PEC
108,83333,fixB,fixB,NE,,PEC
108,83333,fixC,fixC,NE,,PEC
108,83333,fixX,fixX,NE,,PEC
108,83333,fklB,fklB,NE,,PEC
108,83333,fkpA,fkpA,NE,,PEC
108,83333,fkpB,fkpB,NE,,PEC
108,83333,fldA,fldA,E,,PEC
108,83333,fldB,fldB,NE,,PEC
108,83333,flgA,flgA,NE,,PEC
108,83333,flgB,flgB,NE,,PEC
108,83333,flgC,flgC,NE,,PEC
108,83333,flgD,flgD,NE,,PEC
108,83333,flgE,flgE,NE,,PEC
108,83333,flgF,flgF,NE,,PEC
108,83333,flgG,flgG,NE,,PEC
108,83333,flgH,flgH,NE,,PEC
108,83333,flgI,flgI,NE,,PEC
108,83333,flgJ,flgJ,NE,,PEC
108,83333,flgK,flgK,NE,,PEC
108,83333,flgL,flgL,NE,,PEC
108,83333,flgM,flgM,NE,,PEC
108,83333,flgN,flgN,NE,,PEC
108,83333,flhA,flhA,NE,,PEC
108,83333,flhB,flhB,NE,,PEC
108,83333,flhC,flhC,NE,,PEC
108,83333,flhD,flhD,NE,,PEC
108,83333,flhE,flhE,NE,,PEC
108,83333,fliA,fliA,NE,,PEC
108,83333,fliC,fliC,NE,,PEC
108,83333,fliD,fliD,NE,,PEC
108,83333,fliE,fliE,NE,,PEC
108,83333,fliF,fliF,NE,,PEC
108,83333,fliG,fliG,NE,,PEC
108,83333,fliH,fliH,NE,,PEC
108,83333,fliI,fliI,NE,,PEC
108,83333,fliJ,fliJ,NE,,PEC
108,83333,fliK,fliK,NE,,PEC
108,83333,fliL,fliL,NE,,PEC
108,83333,fliM,fliM,NE,,PEC
108,83333,fliN,fliN,NE,,PEC
108,83333,fliO,fliO,NE,,PEC
108,83333,fliP,fliP,NE,,PEC
108,83333,fliQ,fliQ,NE,,PEC
108,83333,fliR,fliR,NE,,PEC
108,83333,fliS,fliS,NE,,PEC
108,83333,fliT,fliT,NE,,PEC
108,83333,fliY,fliY,NE,,PEC
108,83333,fliZ,fliZ,NE,,PEC
108,83333,flk,flk,NE,,PEC
108,83333,flu,flu,NE,,PEC
108,83333,flxA,flxA,NE,,PEC
108,83333,fmt,fmt,E,,PEC
108,83333,fnr,fnr,NE,,PEC
108,83333,fnrS,fnrS,NE,,PEC
108,83333,focA,focA,NE,,PEC
108,83333,focB,focB,NE,,PEC
108,83333,folA,folA,E,,PEC
108,83333,folB,folB,E,,PEC
108,83333,folC,folC,E,,PEC
108,83333,folD,folD,E,,PEC
108,83333,folE,folE,E,,PEC
108,83333,folK,folK,E,,PEC
108,83333,folM,folM,NE,,PEC
108,83333,folP,folP,NE,,PEC
108,83333,folX,folX,NE,,PEC
108,83333,fpr,fpr,NE,,PEC
108,83333,frc,frc,NE,,PEC
108,83333,frdA,frdA,NE,,PEC
108,83333,frdB,frdB,NE,,PEC
108,83333,frdC,frdC,NE,,PEC
108,83333,frdD,frdD,NE,,PEC
108,83333,fre,fre,NE,,PEC
108,83333,frlA,frlA,NE,,PEC
108,83333,frlB,frlB,NE,,PEC
108,83333,frlC,frlC,NE,,PEC
108,83333,frlD,frlD,NE,,PEC
108,83333,frlR,frlR,NE,,PEC
108,83333,frmA,frmA,NE,,PEC
108,83333,frmB,frmB,NE,,PEC
108,83333,frmR,frmR,NE,,PEC
108,83333,frr,frr,E,,PEC
108,83333,frsA,frsA,NE,,PEC
108,83333,fruA,fruA,NE,,PEC
108,83333,fruB,fruB,NE,,PEC
108,83333,fruK,fruK,NE,,PEC
108,83333,frvA,frvA,NE,,PEC
108,83333,frvB,frvB,NE,,PEC
108,83333,frvR,frvR,NE,,PEC
108,83333,frvX,frvX,NE,,PEC
108,83333,frwB,frwB,NE,,PEC
108,83333,frwC,frwC,NE,,PEC
108,83333,frwD,frwD,NE,,PEC
108,83333,fryA,fryA,NE,,PEC
108,83333,fryB,fryB,NE,,PEC
108,83333,fryC,fryC,NE,,PEC
108,83333,fsaA,fsaA,NE,,PEC
108,83333,fsaB,fsaB,NE,,PEC
108,83333,fsr,fsr,NE,,PEC
108,83333,ftnA,ftnA,NE,,PEC
108,83333,ftnB,ftnB,NE,,PEC
108,83333,ftsA,ftsA,E,,PEC
108,83333,ftsB,ftsB,E,,PEC
108,83333,ftsE,ftsE,E,,PEC
108,83333,ftsH,ftsH,C,,PEC
108,83333,ftsI,ftsI,C,,PEC
108,83333,ftsK,ftsK,E,,PEC
108,83333,ftsL,ftsL,E,,PEC
108,83333,ftsN,ftsN,E,,PEC
108,83333,ftsP,ftsP,NE,,PEC
108,83333,ftsQ,ftsQ,E,,PEC
108,83333,ftsW,ftsW,E,,PEC
108,83333,ftsX,ftsX,E,,PEC
108,83333,ftsY,ftsY,E,,PEC
108,83333,ftsZ,ftsZ,C,,PEC
108,83333,fucA,fucA,NE,,PEC
108,83333,fucI,fucI,NE,,PEC
108,83333,fucK,fucK,NE,,PEC
108,83333,fucO,fucO,NE,,PEC
108,83333,fucP,fucP,NE,,PEC
108,83333,fucR,fucR,NE,,PEC
108,83333,fucU,fucU,NE,,PEC
108,83333,fumA,fumA,NE,,PEC
108,83333,fumB,fumB,NE,,PEC
108,83333,fumC,fumC,NE,,PEC
108,83333,fur,fur,NE,,PEC
108,83333,fusA,fusA,E,,PEC
108,83333,fusB,fusB,C,,PEC
108,83333,fxsA,fxsA,NE,,PEC
108,83333,gabC,gabC,NE,,PEC
108,83333,gabD,gabD,NE,,PEC
108,83333,gabP,gabP,NE,,PEC
108,83333,gabT,gabT,NE,,PEC
108,83333,gadA,gadA,NE,,PEC
108,83333,gadB,gadB,NE,,PEC
108,83333,gadC,gadC,NE,,PEC
108,83333,gadE,gadE,NE,,PEC
108,83333,gadR,gadR,NE,,PEC
108,83333,gadW,gadW,NE,,PEC
108,83333,gadX,gadX,NE,,PEC
108,83333,gadY,gadY,NE,,PEC
108,83333,galE,galE,NE,,PEC
108,83333,galK,galK,NE,,PEC
108,83333,galM,galM,NE,,PEC
108,83333,galP,galP,NE,,PEC
108,83333,galR,galR,NE,,PEC
108,83333,galS,galS,NE,,PEC
108,83333,galT,galT,NE,,PEC
108,83333,galU,galU,NE,,PEC
108,83333,gapA,gapA,E,,PEC
108,83333,gapC,gapC,NE,,PEC
108,83333,garA,garA,NE,,PEC
108,83333,garB,garB,NE,,PEC
108,83333,garD,garD,NE,,PEC
108,83333,garK,garK,NE,,PEC
108,83333,garL,garL,NE,,PEC
108,83333,garP,garP,NE,,PEC
108,83333,garR,garR,NE,,PEC
108,83333,gatA,gatA,NE,,PEC
108,83333,gatB,gatB,NE,,PEC
108,83333,gatC,gatC,NE,,PEC
108,83333,gatD,gatD,NE,,PEC
108,83333,gatR,gatR,NE,,PEC
108,83333,gatY,gatY,NE,,PEC
108,83333,gatZ,gatZ,NE,,PEC
108,83333,gcd,gcd,NE,,PEC
108,83333,gcl,gcl,NE,,PEC
108,83333,gcvA,gcvA,NE,,PEC
108,83333,gcvB,gcvB,NE,,PEC
108,83333,gcvH,gcvH,NE,,PEC
108,83333,gcvP,gcvP,NE,,PEC
108,83333,gcvR,gcvR,NE,,PEC
108,83333,gcvT,gcvT,NE,,PEC
108,83333,gdhA,gdhA,NE,,PEC
108,83333,gfcA,gfcA,NE,,PEC
108,83333,gfcB,gfcB,NE,,PEC
108,83333,gfcC,gfcC,NE,,PEC
108,83333,gfcD,gfcD,NE,,PEC
108,83333,gfcE,gfcE,NE,,PEC
108,83333,ggt,ggt,NE,,PEC
108,83333,ghrA,ghrA,NE,,PEC
108,83333,ghrB,ghrB,NE,,PEC
108,83333,glcA,glcA,NE,,PEC
108,83333,glcB,glcB,NE,,PEC
108,83333,glcC,glcC,NE,,PEC
108,83333,glcD,glcD,NE,,PEC
108,83333,glcE,glcE,NE,,PEC
108,83333,glcF,glcF,NE,,PEC
108,83333,glcG,glcG,NE,,PEC
108,83333,gldA,gldA,NE,,PEC
108,83333,glf,glf,NE,,PEC
108,83333,glgA,glgA,NE,,PEC
108,83333,glgB,glgB,NE,,PEC
108,83333,glgC,glgC,NE,,PEC
108,83333,glgP,glgP,NE,,PEC
108,83333,glgS,glgS,NE,,PEC
108,83333,glgX,glgX,NE,,PEC
108,83333,glk,glk,NE,,PEC
108,83333,glmM,glmM,E,,PEC
108,83333,glmS,glmS,E,,PEC
108,83333,glmU,glmU,E,,PEC
108,83333,glmX,glmX,NE,,PEC
108,83333,glmY,glmY,NE,,PEC
108,83333,glmZ,glmZ,NE,,PEC
108,83333,glnA,glnA,NE,,PEC
108,83333,glnB,glnB,NE,,PEC
108,83333,glnD,glnD,NE,,PEC
108,83333,glnE,glnE,NE,,PEC
108,83333,glnG,glnG,NE,,PEC
108,83333,glnH,glnH,NE,,PEC
108,83333,glnK,glnK,NE,,PEC
108,83333,glnL,glnL,NE,,PEC
108,83333,glnP,glnP,NE,,PEC
108,83333,glnQ,glnQ,NE,,PEC
108,83333,glnS,glnS,E,,PEC
108,83333,glnU,glnU,NE,,PEC
108,83333,glnV,glnV,NE,,PEC
108,83333,glnW,glnW,NE,,PEC
108,83333,glnX,glnX,NE,,PEC
108,83333,gloA,gloA,NE,,PEC
108,83333,gloB,gloB,NE,,PEC
108,83333,glpA,glpA,NE,,PEC
108,83333,glpB,glpB,NE,,PEC
108,83333,glpC,glpC,NE,,PEC
108,83333,glpD,glpD,NE,,PEC
108,83333,glpE,glpE,NE,,PEC
108,83333,glpF,glpF,NE,,PEC
108,83333,glpG,glpG,NE,,PEC
108,83333,glpK,glpK,NE,,PEC
108,83333,glpQ,glpQ,NE,,PEC
108,83333,glpR,glpR,NE,,PEC
108,83333,glpT,glpT,NE,,PEC
108,83333,glpX,glpX,NE,,PEC
108,83333,glrK,glrK,NE,,PEC
108,83333,glrR,glrR,NE,,PEC
108,83333,glsA,glsA,NE,,PEC
108,83333,glsB,glsB,NE,,PEC
108,83333,gltA,gltA,NE,,PEC
108,83333,gltB,gltB,NE,,PEC
108,83333,gltD,gltD,NE,,PEC
108,83333,gltE,gltE,NE,,PEC
108,83333,gltF,gltF,NE,,PEC
108,83333,gltH,gltH,NE,,PEC
108,83333,gltI,gltI,NE,,PEC
108,83333,gltJ,gltJ,NE,,PEC
108,83333,gltK,gltK,NE,,PEC
108,83333,gltL,gltL,NE,,PEC
108,83333,gltM,gltM,NE,,PEC
108,83333,gltP,gltP,NE,,PEC
108,83333,gltR,gltR,NE,,PEC
108,83333,gltS,gltS,NE,,PEC
108,83333,gltT,gltT,NE,,PEC
108,83333,gltU,gltU,NE,,PEC
108,83333,gltV,gltV,NE,,PEC
108,83333,gltW,gltW,NE,,PEC
108,83333,gltX,gltX,E,,PEC
108,83333,gluQ,gluQ,NE,,PEC
108,83333,glvC,glvC,NE,,PEC
108,83333,glvG,glvG,NE,,PEC
108,83333,glxK,glxK,NE,,PEC
108,83333,glxR,glxR,NE,,PEC
108,83333,glyA,glyA,NE,,PEC
108,83333,glyQ,glyQ,E,,PEC
108,83333,glyS,glyS,E,,PEC
108,83333,glyT,glyT,E,,PEC
108,83333,glyU,glyU,NE,,PEC
108,83333,glyV,glyV,NE,,PEC
108,83333,glyW,glyW,NE,,PEC
108,83333,glyX,glyX,NE,,PEC
108,83333,glyY,glyY,NE,,PEC
108,83333,gmd,gmd,NE,,PEC
108,83333,gmhA,gmhA,NE,,PEC
108,83333,gmhB,gmhB,NE,,PEC
108,83333,gmk,gmk,E,,PEC
108,83333,gmr,gmr,NE,,PEC
108,83333,gnd,gnd,NE,,PEC
108,83333,gnsA,gnsA,NE,,PEC
108,83333,gnsB,gnsB,NE,,PEC
108,83333,gntK,gntK,NE,,PEC
108,83333,gntP,gntP,NE,,PEC
108,83333,gntR,gntR,NE,,PEC
108,83333,gntS,gntS,NE,,PEC
108,83333,gntT,gntT,NE,,PEC
108,83333,gntU,gntU,NE,,PEC
108,83333,gntX,gntX,NE,,PEC
108,83333,gor,gor,NE,,PEC
108,83333,gph,gph,NE,,PEC
108,83333,gpmA,gpmA,NE,,PEC
108,83333,gpmM,gpmM,NE,,PEC
108,83333,gpp,gpp,NE,,PEC
108,83333,gpr,gpr,NE,,PEC
108,83333,gprA,gprA,NE,,PEC
108,83333,gprB,gprB,NE,,PEC
108,83333,gpsA,gpsA,E,,PEC
108,83333,gpt,gpt,NE,,PEC
108,83333,grcA,grcA,NE,,PEC
108,83333,greA,greA,NE,,PEC
108,83333,greB,greB,NE,,PEC
108,83333,groE,groE,NE,,PEC
108,83333,groL,groL,E,,PEC
108,83333,groS,groS,E,,PEC
108,83333,grpE,grpE,E,,PEC
108,83333,grxA,grxA,NE,,PEC
108,83333,grxB,grxB,NE,,PEC
108,83333,grxC,grxC,NE,,PEC
108,83333,grxD,grxD,NE,,PEC
108,83333,gshA,gshA,NE,,PEC
108,83333,gshB,gshB,NE,,PEC
108,83333,gsiA,gsiA,NE,,PEC
108,83333,gsiB,gsiB,NE,,PEC
108,83333,gsiC,gsiC,NE,,PEC
108,83333,gsiD,gsiD,NE,,PEC
108,83333,gsk,gsk,NE,,PEC
108,83333,gspA,gspA,NE,,PEC
108,83333,gspB,gspB,NE,,PEC
108,83333,gspC,gspC,NE,,PEC
108,83333,gspD,gspD,NE,,PEC
108,83333,gspE,gspE,NE,,PEC
108,83333,gspF,gspF,NE,,PEC
108,83333,gspG,gspG,NE,,PEC
108,83333,gspH,gspH,NE,,PEC
108,83333,gspI,gspI,NE,,PEC
108,83333,gspJ,gspJ,NE,,PEC
108,83333,gspK,gspK,NE,,PEC
108,83333,gspL,gspL,NE,,PEC
108,83333,gspM,gspM,NE,,PEC
108,83333,gspO,gspO,NE,,PEC
108,83333,gss,gss,NE,,PEC
108,83333,gstA,gstA,NE,,PEC
108,83333,gstB,gstB,NE,,PEC
108,83333,gtrA,gtrA,C,,PEC
108,83333,gtrB,gtrB,NE,,PEC
108,83333,gtrS,gtrS,NE,,PEC
108,83333,guaA,guaA,NE,,PEC
108,83333,guaB,guaB,NE,,PEC
108,83333,guaC,guaC,NE,,PEC
108,83333,guaD,guaD,NE,,PEC
108,83333,gudD,gudD,NE,,PEC
108,83333,gudP,gudP,NE,,PEC
108,83333,gudX,gudX,NE,,PEC
108,83333,gurB,gurB,NE,,PEC
108,83333,gurC,gurC,NE,,PEC
108,83333,gutM,gutM,NE,,PEC
108,83333,gutQ,gutQ,NE,,PEC
108,83333,gyrA,gyrA,E,,PEC
108,83333,gyrB,gyrB,E,,PEC
108,83333,hcaB,hcaB,NE,,PEC
108,83333,hcaC,hcaC,NE,,PEC
108,83333,hcaD,hcaD,NE,,PEC
108,83333,hcaE,hcaE,NE,,PEC
108,83333,hcaF,hcaF,NE,,PEC
108,83333,hcaR,hcaR,NE,,PEC
108,83333,hcaT,hcaT,NE,,PEC
108,83333,hchA,hchA,NE,,PEC
108,83333,hcp,hcp,NE,,PEC
108,83333,hcr,hcr,NE,,PEC
108,83333,hda,hda,E,,PEC
108,83333,hdeA,hdeA,NE,,PEC
108,83333,hdeB,hdeB,NE,,PEC
108,83333,hdeD,hdeD,NE,,PEC
108,83333,hdfR,hdfR,NE,,PEC
108,83333,hdhA,hdhA,NE,,PEC
108,83333,helD,helD,NE,,PEC
108,83333,hemA,hemA,E,,PEC
108,83333,hemB,hemB,E,,PEC
108,83333,hemC,hemC,C,,PEC
108,83333,hemD,hemD,E,,PEC
108,83333,hemE,hemE,NE,,PEC
108,83333,hemF,hemF,NE,,PEC
108,83333,hemG,hemG,E,,PEC
108,83333,hemH,hemH,E,,PEC
108,83333,hemL,hemL,E,,PEC
108,83333,hemN,hemN,NE,,PEC
108,83333,hemX,hemX,NE,,PEC
108,83333,hemY,hemY,NE,,PEC
108,83333,het,het,NE,,PEC
108,83333,hflA,hflA,NE,,PEC
108,83333,hflC,hflC,NE,,PEC
108,83333,hflD,hflD,NE,,PEC
108,83333,hflK,hflK,NE,,PEC
108,83333,hflX,hflX,NE,,PEC
108,83333,hfq,hfq,NE,,PEC
108,83333,hha,hha,NE,,PEC
108,83333,hicA,hicA,NE,,PEC
108,83333,hicB,hicB,NE,,PEC
108,83333,higA,higA,NE,,PEC
108,83333,higB,higB,NE,,PEC
108,83333,hinT,hinT,NE,,PEC
108,83333,hipA,hipA,NE,,PEC
108,83333,hipB,hipB,NE,,PEC
108,83333,hisA,hisA,NE,,PEC
108,83333,hisB,hisB,NE,,PEC
108,83333,hisC,hisC,NE,,PEC
108,83333,hisD,hisD,NE,,PEC
108,83333,hisF,hisF,NE,,PEC
108,83333,hisG,hisG,NE,,PEC
108,83333,hisH,hisH,NE,,PEC
108,83333,hisI,hisI,NE,,PEC
108,83333,hisJ,hisJ,NE,,PEC
108,83333,hisL,hisL,NE,,PEC
108,83333,hisM,hisM,NE,,PEC
108,83333,hisP,hisP,NE,,PEC
108,83333,hisQ,hisQ,NE,,PEC
108,83333,hisR,hisR,E,,PEC
108,83333,hisS,hisS,E,,PEC
108,83333,hiuH,hiuH,NE,,PEC
108,83333,hldD,hldD,NE,,PEC
108,83333,hldE,hldE,NE,,PEC
108,83333,hlyE,hlyE,NE,,PEC
108,83333,hmp,hmp,NE,,PEC
108,83333,hns,hns,NE,,PEC
108,83333,hofB,hofB,NE,,PEC
108,83333,hofC,hofC,NE,,PEC
108,83333,hofM,hofM,NE,,PEC
108,83333,hofN,hofN,NE,,PEC
108,83333,hofO,hofO,NE,,PEC
108,83333,hofP,hofP,NE,,PEC
108,83333,hofQ,hofQ,NE,,PEC
108,83333,hokA,hokA,NE,,PEC
108,83333,hokB,hokB,NE,,PEC
108,83333,hokC,hokC,NE,,PEC
108,83333,hokD,hokD,NE,,PEC
108,83333,hokE,hokE,NE,,PEC
108,83333,holA,holA,E,,PEC
108,83333,holB,holB,E,,PEC
108,83333,holC,holC,NE,,PEC
108,83333,holD,holD,NE,,PEC
108,83333,holE,holE,NE,,PEC
108,83333,hpf,hpf,NE,,PEC
108,83333,hpt,hpt,NE,,PEC
108,83333,hrpA,hrpA,NE,,PEC
108,83333,hrpB,hrpB,NE,,PEC
108,83333,hscA,hscA,NE,,PEC
108,83333,hscB,hscB,NE,,PEC
108,83333,hscC,hscC,NE,,PEC
108,83333,hsdM,hsdM,NE,,PEC
108,83333,hsdR,hsdR,NE,,PEC
108,83333,hsdS,hsdS,NE,,PEC
108,83333,hslC,hslC,NE,,PEC
108,83333,hslD,hslD,NE,,PEC
